Comment Type,User,Comment,Date,Pull Request URL,Commit SHA,Author,Commit Message,Files Changed
Issue,starkillerOG,"@frenck thank you for your input and clear story.
I have been thinking about this for a while too since the cloud would indeed allow much easier integration for users (instead of the tokens).

Through the cloud a list of all Miio devices can be retrieved with all there connection details (also local IP of the device).
Therefore we could make it such that a user needs to setup the integration only once with it's Cloud credentials and that all Miio devices are then added automatically. As opposed to setting up one integration per device (and having to supply the same cloud credentials each time.

The only problem I see with that aproach are the unique_ids, If you setup all devices using one cloud integration you only set one unique ID (based on the username of the cloud probably), A user could then also setup a device manually and the unique ID would then be set based on the individual device ending up with 2x the same device (one through the cloud and one configured manually). So bassically mixing manual and cloud setup would then be a problem.
Furthermore if the Miio device list is obtained from the Cloud, that would mean the integration will be reliant on a internet connection and the Miio cloud servers during integration init (each time the integration is started). If we make an integration per device we can store all relevant information locally and are only reliant on internet/cloud during config flow setup.

@frenck What do you think: 1 integration per device or one central integration with all devices using cloud.




",2021-05-17T15:12:12Z,https://github.com/home-assistant/core/pull/47955,,,,
Issue,frenck,"> What do you think: 1 integration per device or one central integration with all devices using cloud.

I would stick to the 1 device per config entry at this point. It keeps the cloud out (and uses it only for initial setup/handshake). It is also close to what is there already and avoids major overhauls.",2021-05-17T15:19:58Z,https://github.com/home-assistant/core/pull/47955,,,,
Issue,starkillerOG,"To do:
- ~update string.json and en.json~
- ~test and debug the new config flow~
- ~write tests for new config flow~
- ~add re-auth flow and trigger re-auth whenever cloud credentials/new tokens are needed~",2021-05-27T20:39:13Z,https://github.com/home-assistant/core/pull/47955,,,,
Issue,starkillerOG,@frenck / @MartinHjelmare this is ready for revieuw/merge,2021-06-05T12:09:08Z,https://github.com/home-assistant/core/pull/47955,,,,
Issue,frenck,"> @frenck / @MartinHjelmare this is ready for revieuw/merge

Almost 😉 ",2021-06-05T12:10:29Z,https://github.com/home-assistant/core/pull/47955,,,,
Issue,starkillerOG,"Finally all tests pass, sorry about that.",2021-06-05T13:33:29Z,https://github.com/home-assistant/core/pull/47955,,,,
Issue,starkillerOG,"@MartinHjelmare I processed all comments, any more feedback?",2021-06-06T15:25:29Z,https://github.com/home-assistant/core/pull/47955,,,,
Issue,starkillerOG,@frenck could you also revieuw/merge?,2021-06-06T22:04:57Z,https://github.com/home-assistant/core/pull/47955,,,,
Issue,frenck,Taking a look now!,2021-06-14T21:48:17Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,ntilley905,"I would return from each `if` block instead of nesting here. Then just return `None` at the end in case none of the blocks are met.

```suggestion

    if flow_type == CONF_GATEWAY:
        return GATEWAY_PLATFORMS
    if flow_type == CONF_DEVICE:
        if model in MODELS_SWITCH:
            return SWITCH_PLATFORMS
        if model in MODELS_FAN:
            return FAN_PLATFORMS
        if model in MODELS_LIGHT:
            return LIGHT_PLATFORMS
        for vacuum_model in MODELS_VACUUM:
            if model.startswith(vacuum_model):
                return VACUUM_PLATFORMS
        for air_monitor_model in MODELS_AIR_MONITOR:
            if model.startswith(air_monitor_model):
                return AIR_MONITOR_PLATFORMS
                
    return None
```",2021-03-15T21:01:00Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,starkillerOG,Thanks for the sugestion,2021-03-15T22:04:23Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,ntilley905,"Should the IoT class be adjusted to `CLOUD_POLL` instead of `LOCAL_POLL` with this change? I know it can now be either/or, not sure which should be reflected in the integration as a result. ",2021-03-16T13:28:26Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,starkillerOG,"I don't think so because even when the cloud credentials are used, the cloud is only accesed once on startup of the integration to get the subdevice list. All other communication also getting the status of the subdevices uses local communication (local polling).",2021-03-16T14:06:04Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,"We can probably use `entry.async_on_unload` to take care of the undo listener callback.
```suggestion
    entry.async_on_unload(entry.add_update_listener(update_listener))
```",2021-04-27T09:58:38Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,"```suggestion
    entry.async_on_unload(entry.add_update_listener(update_listener))
```",2021-04-27T09:59:10Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,"```suggestion
    unload_ok = await hass.config_entries.async_unload_platforms(
        config_entry, platforms
    )
```",2021-04-27T10:02:51Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,"```suggestion
    hass.config_entries.async_setup_platforms(entry, platforms)
```",2021-04-27T10:04:01Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,"```suggestion
```",2021-04-27T10:04:21Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,"```suggestion
```",2021-04-27T10:06:05Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,We need to have defaults here unless we set defaults in the entry options during config entry setup. The options flow won't be run by default on entry setup.,2021-04-27T10:09:06Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,We also need to check credentials in the options flow.,2021-04-27T10:11:16Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,Why are these options part of an options flow? Normally connection details are part of the main config flow. Shouldn't we ask the user to choose what kind of connection to use when creating the entry?,2021-04-27T10:13:16Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,starkillerOG,"The cloud settings/credentials are all optional, if they are not specified this gives None and that means the cloud is not used and only local commands are used. The default is therefore None which is now handeld, but I will make the default False, which makes it a bit more clear.",2021-04-28T10:25:17Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,starkillerOG,"It is not really chosing, currently the local connection details are nessesary and suffiecient to set up the gateway.
The cloud credentials are optional and not needed, but the local connection details are always needed.

If cloud credentials are specified, the cloud is used to get the list of subdevices which can also be obtained by local control for most models of gateways, except for the EU gateway model (it lacks the required local command), the EU gateway itself can be controlled through local commands, only the list of subdevices cannot be optained (they can be controlled localy).
So the cloud credentials are currently an option to get subdevices for the EU gateway. ",2021-04-28T10:40:31Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,Do all country gateway types support the cloud option or only the EU gateway? Do the other countries benefit from using the cloud option? Maybe we should only ask for the cloud option when the user configures an EU gateway?,2021-04-28T10:46:16Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,starkillerOG,I added checks with proper errors in the options flow.,2021-04-28T10:59:20Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,starkillerOG,"All gateway types do support the cloud option (that is the way the xiaomi miio home app works).

It is not really about the country but the model of the gateway (I call it EU gateway because that model has an EU power plug and it ment to be sold in the EU but obviously you can also use it outside the EU countries or use a diffrent model gateway inside the EU, the diffrent models are listed here https://www.home-assistant.io/integrations/xiaomi_miio/#supported-xiaomi-gateway-models).

At the moment other gateway models don't really benefit from using the cloud option, although I have seen some issues where localy retrieving the device list gives errors (related to max message size in miio local portecol) if large amounts of subdevices are connected (40+), users experiancing such problems cloud probably use the cloud option to get it working, but that has not been tested.
Besides for the future there are things that can be done with the cloud which is locally not possible (such as retrieving the last time (timestamp) a motion sensor has seen motion)
",2021-04-28T11:12:39Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,We can raise `ConfigEntryAuthFailed` to have the ConfigEntry start the re-auth flow for us automatically.,2021-06-05T11:29:49Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,starkillerOG,@MartinHjelmare will that also include the config_entry data?,2021-06-05T11:59:11Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,starkillerOG,"Already tested it, it works.
Thanks for the hint!",2021-06-05T12:07:42Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,Can we combine the sync calls inside a function that we schedule once on the executor? Context switches are expensive.,2021-06-05T14:27:57Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,"```suggestion
        ""description"": ""The Xiaomi Miio integration needs to re-authenticate your account in order to update the tokens or add missing cloud credentials."",
```",2021-06-05T14:29:23Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,"```suggestion
        select_schema = vol.Schema(
```",2021-06-05T14:36:42Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,"```suggestion
            {vol.Required(""select_device""): vol.In(list(self.cloud_devices))}
```",2021-06-05T14:37:53Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,"```suggestion
            step_id=""select"", data_schema=select_schema, errors=errors
```",2021-06-05T14:38:06Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,Don't pass errors from outside a step method. The errors are specific to the form of the step.,2021-06-05T14:43:10Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,MartinHjelmare,We could merge this step with the connect step. Then we wouldn't need to pass errors around.,2021-06-05T14:47:44Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,starkillerOG,done,2021-06-06T15:04:16Z,https://github.com/home-assistant/core/pull/47955,,,,
Review,starkillerOG,"Done, I merged the two",2021-06-06T15:14:13Z,https://github.com/home-assistant/core/pull/47955,,,,
,,,2021-03-15T17:31:59Z,https://github.com/home-assistant/core/pull/47955,91f4502db27a93c37776362038ff60fd19fa4309,starkillerOG,Add EU gateway support,"[{'Filename': 'homeassistant/components/xiaomi_miio/__init__.py', 'Additions': 68, 'Deletions': 17, 'Changes': 85, 'Status': 'modified'}, {'Filename': 'homeassistant/components/xiaomi_miio/config_flow.py', 'Additions': 39, 'Deletions': 0, 'Changes': 39, 'Status': 'modified'}, {'Filename': 'homeassistant/components/xiaomi_miio/const.py', 'Additions': 11, 'Deletions': 0, 'Changes': 11, 'Status': 'modified'}, {'Filename': 'homeassistant/components/xiaomi_miio/gateway.py', 'Additions': 31, 'Deletions': 5, 'Changes': 36, 'Status': 'modified'}, {'Filename': 'homeassistant/components/xiaomi_miio/manifest.json', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'requirements_all.txt', 'Additions': 3, 'Deletions': 0, 'Changes': 3, 'Status': 'modified'}, {'Filename': 'requirements_test_all.txt', 'Additions': 3, 'Deletions': 0, 'Changes': 3, 'Status': 'modified'}]"
,,,2021-03-15T20:21:16Z,https://github.com/home-assistant/core/pull/47955,9ccd753228fead120257a018869da2e9f31800b3,starkillerOG,add options flow translations,"[{'Filename': 'homeassistant/components/xiaomi_miio/strings.json', 'Additions': 13, 'Deletions': 0, 'Changes': 13, 'Status': 'modified'}, {'Filename': 'homeassistant/components/xiaomi_miio/translations/en.json', 'Additions': 13, 'Deletions': 0, 'Changes': 13, 'Status': 'modified'}]"
,,,2021-03-15T21:02:55Z,https://github.com/home-assistant/core/pull/47955,14ae84ab4257e5a79b5739c7fda6267271291dd8,starkillerOG,fix options flow,"[{'Filename': 'homeassistant/components/xiaomi_miio/config_flow.py', 'Additions': 7, 'Deletions': 0, 'Changes': 7, 'Status': 'modified'}]"
,,,2021-03-15T21:07:07Z,https://github.com/home-assistant/core/pull/47955,72d8414c7ec35437de974cb98d8a7ee3999ef4c1,starkillerOG,fix missing import,"[{'Filename': 'homeassistant/components/xiaomi_miio/__init__.py', 'Additions': 1, 'Deletions': 0, 'Changes': 1, 'Status': 'modified'}]"
,,,2021-03-15T21:17:19Z,https://github.com/home-assistant/core/pull/47955,208c0da687069f295c3b9849ba59972684dbf074,starkillerOG,try to fix async_add_executor_job,"[{'Filename': 'homeassistant/components/xiaomi_miio/gateway.py', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}]"
,,,2021-03-15T21:19:26Z,https://github.com/home-assistant/core/pull/47955,b9234e6cfc5e5da748cb16e0a39ffea0bb8898f8,starkillerOG,try to fix async_add_executor_job,"[{'Filename': 'homeassistant/components/xiaomi_miio/gateway.py', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}]"
,,,2021-03-15T21:23:00Z,https://github.com/home-assistant/core/pull/47955,cd156850492bc1906bd90339780233e4f86e155f,starkillerOG,fix unload,"[{'Filename': 'homeassistant/components/xiaomi_miio/__init__.py', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}]"
,,,2021-03-15T21:28:17Z,https://github.com/home-assistant/core/pull/47955,096bb3393c055594c73edc62667ab62224af5d98,starkillerOG,check for login succes,"[{'Filename': 'homeassistant/components/xiaomi_miio/gateway.py', 'Additions': 5, 'Deletions': 6, 'Changes': 11, 'Status': 'modified'}]"
,,,2021-03-15T21:41:11Z,https://github.com/home-assistant/core/pull/47955,941cfdf47b460222dd261754cd369afb4926d715,starkillerOG,fix not reloading,"[{'Filename': 'homeassistant/components/xiaomi_miio/__init__.py', 'Additions': 2, 'Deletions': 2, 'Changes': 4, 'Status': 'modified'}]"
,,,2021-03-15T21:53:37Z,https://github.com/home-assistant/core/pull/47955,e5deb237ebc89e904eee9e7775a5617444a49844,starkillerOG,use cloud option,"[{'Filename': 'homeassistant/components/xiaomi_miio/config_flow.py', 'Additions': 7, 'Deletions': 0, 'Changes': 7, 'Status': 'modified'}, {'Filename': 'homeassistant/components/xiaomi_miio/const.py', 'Additions': 1, 'Deletions': 0, 'Changes': 1, 'Status': 'modified'}, {'Filename': 'homeassistant/components/xiaomi_miio/gateway.py', 'Additions': 3, 'Deletions': 2, 'Changes': 5, 'Status': 'modified'}, {'Filename': 'homeassistant/components/xiaomi_miio/strings.json', 'Additions': 1, 'Deletions': 0, 'Changes': 1, 'Status': 'modified'}, {'Filename': 'homeassistant/components/xiaomi_miio/translations/en.json', 'Additions': 1, 'Deletions': 0, 'Changes': 1, 'Status': 'modified'}]"
,,,2021-03-15T22:01:57Z,https://github.com/home-assistant/core/pull/47955,adec981643e4c140d09b4de9651246b174eae019,starkillerOG,fix styling,"[{'Filename': 'homeassistant/components/xiaomi_miio/__init__.py', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/xiaomi_miio/config_flow.py', 'Additions': 8, 'Deletions': 10, 'Changes': 18, 'Status': 'modified'}, {'Filename': 'homeassistant/components/xiaomi_miio/const.py', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}, {'Filename': 'homeassistant/components/xiaomi_miio/gateway.py', 'Additions': 17, 'Deletions': 5, 'Changes': 22, 'Status': 'modified'}]"
,,,2021-03-15T22:03:59Z,https://github.com/home-assistant/core/pull/47955,b7385e2a700e7f346caf5e5e4dcf715fd9489326,starkillerOG,"Return after if

Co-authored-by: Nathan Tilley <nathan@tilley.xyz>","[{'Filename': 'homeassistant/components/xiaomi_miio/__init__.py', 'Additions': 11, 'Deletions': 12, 'Changes': 23, 'Status': 'modified'}]"
,,,2021-03-15T22:06:31Z,https://github.com/home-assistant/core/pull/47955,625f677c8f90e6036d1288c5e1760076dd823892,starkillerOG,cleanup,"[{'Filename': 'homeassistant/components/xiaomi_miio/__init__.py', 'Additions': 2, 'Deletions': 3, 'Changes': 5, 'Status': 'modified'}]"
,,,2021-03-15T22:18:00Z,https://github.com/home-assistant/core/pull/47955,a7bf9236df1b8778b10d3d7043395bf342061840,starkillerOG,add options flow tests,"[{'Filename': 'tests/components/xiaomi_miio/test_config_flow.py', 'Additions': 48, 'Deletions': 1, 'Changes': 49, 'Status': 'modified'}]"
,,,2021-03-15T22:23:52Z,https://github.com/home-assistant/core/pull/47955,de117ff717eb3129775b366afc1c820e26f46741,starkillerOG,fix new tests,"[{'Filename': 'tests/components/xiaomi_miio/test_config_flow.py', 'Additions': 10, 'Deletions': 2, 'Changes': 12, 'Status': 'modified'}]"
,,,2021-03-15T22:26:06Z,https://github.com/home-assistant/core/pull/47955,c9a7824b794d66fc58a49adfca688a79e22cde3c,starkillerOG,fix typo in docstring,"[{'Filename': 'homeassistant/components/xiaomi_miio/__init__.py', 'Additions': 1, 'Deletions': 1, 'Changes': 2, 'Status': 'modified'}]"
,,,2021-03-16T08:15:29Z,https://github.com/home-assistant/core/pull/47955,13f2faa3d1e1259e8cbe6bb4d78b0c7c39bef7f9,starkillerOG,add missing blank line,"[{'Filename': 'tests/components/xiaomi_miio/test_config_flow.py', 'Additions': 1, 'Deletions': 0, 'Changes': 1, 'Status': 'modified'}]"
